"","Temp1","BT5","CD3","CR9","SK5","WM0","BT6","WM6","RI2","TH4","GR5","GN3","GR9","WAA","BX2","BL0","HF4","HV1","CT8","SK6","WA9","BX1","IM1","ME2","KT3","GN0","ST8","RB4","LB5","GN4","MY1","EA6","EI1","LB4","RB7","KT4","BG1","NB1","HG1","GB0","ST3","HR1","CR8","EN7","GR4","CR5","LW2","BT4","ST4","WA7","ST6","TD5","KC3","TD0","BG2","ST5","BQ5","GN2","KC1","WAB","IS6","CT6","GR7","IS2","HI0","TH5","KC4","CT4","CD9","TH2","CD1","LW4","LW3","ME7","BQ7","CT2","WA8","EN5","HR2","GB6","RI1","EN1","KC2","CR7","KC5","LW1","CT3","HG4","KC7","BQ8","BX0","GR8","WA2","EA8","EI8","WM8","TH6","BX9","EN4","ME1","BQ6","HK6","HV3","MY7","LH0","LB6"
"757",4493,16916.760463502,16035.3709401501,32084.0701594897,21754.0435851048,18316.0307614285,18040.9720518667,16220.5822229849,22703.6189168609,21612.9613125754,24892.1937801564,32250.9953985529,30105.6822627537,19995.0123835149,37949.7648433903,15298.6872479367,19605.0889159146,41137.3231314031,17613.7890842354,24001.6838637983,23186.4356617126,41813.1037809679,15915.584132149,27660.864961889,32707.5371517844,30155.8174715127,30668.0321478087,20956.3627375236,19387.962168901,30109.7984090397,15286.5292485576,22129.3186404569,20526.4433440229,21870.8230160094,26439.287069349,34860.6910676088,36666.4535226511,16562.3169561322,10315.2364222611,33601.9863750258,32827.4693285759,18210.6218025766,27750.8404371481,13038.7173837316,32694.8213032173,27632.947384768,23279.7699018362,17680.4076570581,33454.6090394586,23354.6464880903,33222.9165405958,34678.6826473309,18010.5970614091,34523.0936163186,33398.5220365614,30027.16225533,41383.151138366,25409.9717083369,17403.1684647046,25745.10842927,11820.767754869,17363.3124412526,25077.3026337801,11826.1476341769,39879.1825871094,17664.5870754496,19368.047186695,16181.9690991426,14666.2182779103,18623.8011728215,13379.7196264259,25582.2265801991,22358.6442091634,29602.4669067029,35375.4908804192,16547.0342165444,23325.1491277465,5268.42239729594,25929.6296905434,33601.9863750258,22657.6296606592,8259.01208791993,18716.1283327462,33129.8878235512,19634.2662966211,27187.6149182322,17546.8270011977,8501.22088562042,17398.9364883207,35375.4908804192,37949.7648433903,25890.4641498686,23206.41131075,20918.8354202656,20918.8354202656,18034.1401246848,23527.9512172083,41813.1037809679,10978.1624048681,29388.9857734804,41153.2896780182,15947.6664256147,36509.4109666829,15286.5292485576,38406.7939525715,25709.89261297
"758",4498,25195.0440417245,18796.9436411611,33007.1467549911,20795.2979752813,21126.9831324509,25980.5007366078,20362.3213586773,28987.8963396174,17610.855427261,21244.5837812928,25843.1983606325,25619.398383616,23124.9956613008,30513.1762408266,18065.5841837997,26290.6529434785,32826.2011617179,17971.0751340216,25133.2430539773,28870.8189702256,34478.0423360945,18290.5279731082,31945.4674293896,39503.9802429247,24113.4269923552,32913.9779703482,13639.2692086367,21742.8364365213,25623.5983832858,19679.8941428505,30594.5386901188,28486.9423138365,23626.906649995,18400.8886054917,40842.6178030982,27928.5745490294,18686.9088401451,7758.55795802033,27987.4720101925,35876.5967234558,27820.1496332861,29809.2948145316,3346.10250826144,27487.8930381531,29536.0887125668,21442.1045488838,26098.4917411913,35990.9828527432,29013.3548370011,38336.6826755369,42237.4199901359,22439.2563404377,41963.5310172993,25575.1516349819,32471.5843191695,33836.792669024,20917.3871332512,24135.6532197262,29337.143890359,13587.5131667174,17975.9845312303,22113.0798003305,14310.8991030815,49020.1257448744,14252.5943636449,23775.6453713516,17061.5450865552,17696.4618609744,16135.7555506742,19298.9420481969,22891.2926801438,20720.8044778125,32837.4323680244,28176.4638791898,17948.3646164052,28989.3083526992,10027.487091082,35462.3237242329,27987.4720101925,29191.5942375506,2906.34301282573,23686.6421560257,34706.262029846,24961.3193684099,24931.0566535553,17299.2441054975,12296.8963326975,24130.49039353,28176.4638791898,30513.1762408266,21515.0120562321,27986.428704754,28791.505146744,28791.505146744,21401.8388600782,20288.087311371,34478.0423360945,5824.40917691808,33615.9735185019,33625.4454427754,16075.2694866365,27642.7385614333,19679.8941428505,47415.5741209265,28019.670361024
"759",4503,26964.9713247106,19757.3038775866,33345.1633049087,20945.9442000001,22033.1936310791,27690.5471762781,21524.1957598629,30394.5334716096,17132.3163445217,20754.7388968268,24581.7350103065,24842.3081931793,24046.4759377292,28959.1310952549,19049.9798898907,27790.4264568149,31052.3897844192,18493.4634982881,25626.7661829712,30172.482084318,32930.403354937,19196.1366187677,32960.3230821627,40941.1536240278,22965.5451511355,33522.3983274931,12331.0243355602,22548.7170750102,24846.4676580987,20900.5597208869,32372.3961291927,30186.1328768328,24275.1445598747,16778.6791219129,42119.0052849586,26066.4255642522,19533.0653836048,8436.1280021358,26903.3403134839,36616.6887095511,29821.2645218497,30416.5052994109,1311.63262894103,26509.6594354824,30115.8290769624,21377.8405884616,27886.5879083116,36628.0336335156,30309.0728014623,39460.2748381468,43810.1337882375,23607.4627261083,43514.3561672427,23951.7067100042,33124.3036544201,32241.3045463466,20223.0245065425,25664.9728054185,30248.9416569032,14589.6748500928,18550.6011634592,21769.100438159,15400.1455923466,50900.0850908414,14069.2443104797,24916.5328523513,17724.8445416266,18739.9445621616,16094.6325774306,20772.1450175418,22594.992359592,20721.1626051368,33642.0186135946,26695.0526557766,18681.103360927,30286.2290783925,11723.7847948766,37440.2794840137,26903.3403134839,30640.3074439674,4335.1375463505,24927.2904901194,35161.0698683622,26244.9381956529,24695.2260106566,17720.129205294,13709.3256610892,25659.7149824712,26695.0526557766,28959.1310952549,20837.4767256075,29135.0373187807,30474.0736296357,30474.0736296357,22403.4544417627,19922.0656938219,32930.403354937,6091.41455286587,34604.605158841,32035.2187912013,16627.2492393643,25750.661595005,20900.5597208869,49268.1667732017,28701.1148985343
"760",4505,29520.5376062363,21443.2917621628,34143.91243319,21610.7802351271,23631.8137581288,30180.3223370761,23426.9559626288,32535.1024737633,17005.2012860626,20542.6305567167,23155.5448788894,24157.8555918368,25645.9333252589,27033.0817345729,20771.995747719,30046.2149194078,28752.4928505134,19670.5142495401,26681.8074644159,32190.9324782732,30999.7047207645,20824.5562160278,34622.4074263851,43093.2108733713,21734.3939333931,34671.4184463972,11039.7489042612,24021.5591533834,24161.9116437687,22875.3989471791,34928.8664927037,32659.3681559053,25537.6272834908,14825.9687499469,44074.7121705918,23624.1160345118,21087.2059096976,10104.8171317507,25735.7599748399,37919.979733529,32607.8925001107,31581.2280966965,1518.70495161491,25507.2647920616,31247.3589666331,21749.597127969,30460.0372237658,37799.4811007049,32320.0137802726,41234.726330697,46118.9725698319,25502.3166958859,45797.7072156201,21934.8382648477,34331.9991547301,30235.1439294188,19721.1267520381,27961.0915439836,31796.6647808857,16397.4522999603,19791.021738845,21749.0927369338,17289.8130645633,53557.4885606693,14440.2530017028,26770.9843785137,19086.3155763581,20533.5949240531,16598.4875047777,23028.3864574997,22630.4572564223,21189.8106932169,35039.6272107672,24899.2350379002,20111.3105097819,32298.6724210535,14268.4160484559,40203.9933293364,25735.7599748399,32828.9301848545,6885.32841604211,26898.2075451079,36103.2534947647,28258.8507563662,24789.3930732101,18784.4874429892,15962.9437944402,27955.7462782548,24899.2350379002,27033.0817345729,20350.8488018881,30976.0459183554,32928.4028996562,32928.4028996562,24112.1109096362,19899.8613181583,30999.7047207645,7538.34836131376,36227.8414594004,30038.3205689652,17873.8083786114,23254.7764087282,22875.3989471791,51895.734343581,29970.7837035683
"761",4516,21697.5938064663,17642.3757265209,32979.9790264141,21425.2031141568,20026.0611330296,22650.8525932431,18640.2833668541,26457.7011180566,19601.0284104337,23148.9039152694,29074.4912510977,27980.2579135884,21931.0234342423,34214.5344421393,16880.1187129526,23545.7939039792,36884.7439168822,17892.9613556722,24894.6338296502,26615.1130722122,38152.1083410504,17292.1715939329,30366.5039009221,36806.0053375263,27165.9315393541,32280.2081590318,17142.1858536606,20866.3518006994,27984.4702381829,17824.8895499738,27034.9339783217,25165.8501003338,23070.3495682959,22290.0035490474,38540.7127127563,32135.3134737462,17818.1369532899,8328.22227174705,30883.0470179392,34904.1789947867,23582.9325884608,29223.0292747028,7768.8604048876,30196.1394551495,29017.0912053222,22500.2542915358,22539.4088195559,35255.0807495942,26771.0702945525,36428.5896579156,39176.5708406393,20643.964455653,38960.6566022701,29415.6875536228,31741.9482622327,37595.3914800685,23212.4005027195,21340.849785749,28043.5597221303,12608.1373241002,17778.5682194166,23713.832583766,13052.7965020468,45118.8341098221,15839.5570466319,22019.1652425467,16701.1617996099,16376.5998875364,17345.0559345131,16762.875976277,24379.2814458814,21667.5473147336,31749.6476965853,31767.0520603635,17383.2257436667,26744.2468682602,7261.01837534622,31290.7643298669,30883.0470179392,26548.0353765876,4019.82566909296,21675.389321037,34398.0211561833,22813.0976707883,26253.3112798238,17479.2424591897,10275.0498645864,21336.0317274252,31767.0520603635,34214.5344421393,23765.5702778129,26132.5102358226,25514.781476656,25514.781476656,20056.8464697289,21980.169086736,38152.1083410504,7680.69333855163,32080.5743842465,37375.8015207497,16022.9015254115,31894.5382261619,17824.8895499738,43592.7474270259,27292.3349689448
"762",4517,29112.0874795478,21245.4392894907,34142.1302399925,21625.4463836664,23455.197738505,29791.2760178793,23182.2126996769,32238.4213763315,17164.8094882497,20724.1373230187,23551.9764087546,24429.2322252859,25470.765681657,27507.1326975815,20565.4925918629,29719.8981468263,29274.5089603057,19578.7632254981,26622.9326421791,31923.7249834598,31475.5207251597,20638.6443771839,34438.2394352169,42796.154586673,22097.7180876953,34597.989590667,11394.8983322044,23872.5356716687,24433.3102714367,22613.6089890581,34520.9802286063,32275.5247267214,25434.6367396174,15296.7603124177,43825.638955609,24160.0553727024,20917.7055399227,9885.00764116215,26091.5526023134,37815.3468121021,32113.6962962613,31502.9222757008,988.805801001634,25835.0399256253,31175.788420466,21821.9328216314,30046.3193272335,37722.6970906812,32054.642689872,41027.2605790518,45782.1207475747,25260.8283234775,45467.5196441488,22419.5725399352,34246.1019050516,30721.0652022364,19954.6909800337,27623.7428090508,31636.5595066398,16166.1410704954,19686.3045294075,21896.2975367102,17041.6754985447,53118.2000545535,14498.2290985631,26539.5403063317,18955.2499234917,20310.9325166563,16636.204915873,22698.9806350356,22768.2863269615,21242.5311199932,34913.6242594405,25353.7658586947,19967.1548419042,32032.9357794996,13857.0170997287,39722.0049788126,26091.5526023134,32520.4131619502,6458.09970563131,26639.8956743414,36073.2742284149,27991.1009132647,24918.4570043624,18714.5105886819,15628.4145245449,27618.418172688,25353.7658586947,27507.1326975815,20582.5149183704,30749.8416525943,32549.9453058315,32549.9453058315,23911.6721642404,20044.891155973,31475.5207251597,7345.02435013863,36052.9432445405,30522.9488113627,17764.7660893582,23795.4075753079,22613.6089890581,51466.5628513667,29869.4727458885
"763",4526,24255.0953169925,18710.744688742,33360.0890029399,21328.7993871214,21072.6898724993,25111.8350753459,20084.2118820506,28440.4068562521,18567.6828468874,22189.7372484373,27181.5938052768,26714.6857791708,23047.1003446276,31967.0775121855,17963.7355428949,25654.9765313775,34345.6443637824,18250.5848293091,25393.6387694714,28426.6293387544,35927.8621611431,18255.5800762486,31756.1904463579,38906.893926363,25402.1929002829,33060.0755531472,15025.0347543024,21769.8823730876,26718.8980288726,19350.502893385,29635.1224542392,27625.8547836206,23772.8727837388,19885.6265054268,40399.5926669801,29463.7574734519,18699.6615547663,8101.0450565735,29239.0834087694,35910.4254520941,26528.8032965671,29964.7127423568,4797.28306078666,28686.7441397408,29713.9507407579,22118.9296488648,25133.7390412614,36107.5126520508,28574.4954651483,38037.980119573,41497.7744397448,22144.3353467426,41247.251086044,27055.137618943,32583.5964991762,35303.9498227339,21981.098296775,23475.2754347887,29244.0482284839,13515.8605563147,18214.9123036317,22966.2842077797,14150.803316426,47913.5878668245,15058.412357424,23499.9188047281,17238.0246274133,17544.8756514546,16832.5341608214,18718.8254737892,23711.5527761815,21358.1425774758,32825.0435024174,29604.6476164707,18061.0938808967,28549.3586500462,9275.50311503379,34211.2799048931,29239.0834087694,28601.1144394903,3004.99865486255,23318.128352088,34967.4311497218,24546.7600389181,25705.2046273923,17661.4381342481,11843.6099642745,23470.2312762715,29604.6476164707,31967.0775121855,22567.1433608754,27688.3403447046,27949.1761389465,27949.1761389465,21263.0098722434,21163.1624928611,35927.8621611431,6560.82804913849,33445.6576305953,35090.8525767913,16348.8663350016,29180.4449563381,19350.502893385,46346.4896765645,28121.5721432929
"764",4529,18391.1086368238,17943.7990617854,33971.7284241027,23481.1625361058,20233.0834058358,19592.5903984077,18146.5691961305,24490.7127526794,23002.9301491191,26362.0066270467,33339.7948368075,31500.13090544,21919.8312866885,38838.0354179671,17203.895012084,21363.3937927317,41789.6746654762,19407.3316533691,25879.0375446836,25026.9310922766,42736.8476074655,17809.8940512653,29566.7861295965,34390.5412171923,31301.6976489667,32590.242908428,21767.7154653367,21296.1845687487,31504.2828800334,17211.2492714427,23499.2661452242,22051.2211318322,23766.8772542375,27121.281450917,36638.4973114857,37159.754884454,18450.1313863263,11570.6250303605,34840.7646783604,34753.4905844028,18901.4823872874,29667.181506082,12907.8148998861,33995.7104760122,29545.5370549513,24938.7425883696,19104.1260170637,35380.7728185729,25196.5039400447,35077.4403254616,36222.9327890644,19929.8696064681,36091.5011767263,34172.2626346461,31951.4937430213,42253.658111775,26770.3780921189,19171.8947205911,27669.0633827409,13635.4645854388,19172.4702488042,26631.1454747415,13688.1168749951,40889.3961085875,19073.3695956162,21285.0673042423,17997.3424350895,16576.5851581983,20162.2228165454,15258.1406406547,27170.512994654,24029.2858856786,31528.0907825639,36311.2660782983,18398.5834902711,25166.6942837663,7103.02153882921,26683.3779291132,34840.7646783604,24416.4552767686,8720.69316630775,20616.4389364798,35040.5616758455,21513.4432860556,28832.1258128461,19292.5525600468,10381.1047979331,19167.8130864379,36311.2660782983,38838.0354179671,27271.4620615689,25101.7620078479,22461.4654883529,22461.4654883529,19959.3947399165,25036.078851436,42736.8476074655,11869.5500688706,31294.3959956498,42027.8964608676,17703.7686689482,36950.9882913816,17211.2492714427,39489.3596117201,27628.9634614868
"765",4530,17934.660147282,18073.9401281821,34143.9261324267,23833.4086497446,20334.7880673415,19174.2861069283,18155.1587605469,24235.5043112665,23538.7716698767,26864.9616735953,33978.1629643262,32036.8072907955,21980.1373001117,39524.676090321,17342.807532776,21084.7102953011,42517.5120310143,19702.306468171,26070.5911641331,24830.4553414691,43416.6256659876,17972.7925756842,29480.0586968702,34041.7841006168,31923.6663215217,32664.3439557001,22464.4860068877,21425.2816743759,32040.9456305576,17208.0789143004,22988.3507963185,21614.9522103812,23924.1052878104,27842.0239811808,36366.9428673463,37906.8379516975,18625.287324109,12144.5880606652,35434.9717877868,34754.0700087453,18201.504389395,29768.1676757578,13681.7078942949,34568.5351201706,29659.3425084849,25339.2724253308,18622.5562224773,35421.74270472,25001.6277982345,34893.9879942251,35786.5888621294,19893.1546676209,35668.6914202027,34879.7289009957,32011.9904651629,42944.3918048983,27319.2576973607,18905.5748901509,27652.6289976004,13909.3752584444,19451.9273429411,27093.1743200887,13906.1190400067,40248.2702090289,19599.5483015703,21238.0433451373,18270.3592777633,16702.1941958687,20630.0541050476,15128.8723436167,27614.0071311899,24421.9853750617,31524.7211376614,36987.4111253671,18629.281072489,24971.442647793,7356.90356190558,25989.5553131119,35434.9717877868,24134.9492837946,9455.32484669269,20522.0394232063,35159.2071613777,21376.5812599919,29242.5506031716,19629.5342817286,10574.7023521232,18901.6366737314,36987.4111253671,39524.676090321,27812.4360143052,24992.6661661388,22034.280901659,22034.280901659,20016.9879163843,25520.6802435783,43416.6256659876,12540.7167058503,31205.5651229821,42717.7796012693,18032.0009951143,37703.274024384,17208.0789143004,38868.5758329222,27719.6521941688
"766",4536,30301.8238937709,22253.4255980789,34856.9300164683,22314.9656006083,24436.1725094638,30973.0035577354,24244.7912573887,33353.6340175807,17579.6052273868,21088.984372095,23366.0916525876,24584.2821363,26449.6892173098,27050.6637045388,21584.0869647753,30860.7337335508,28596.1715784627,20441.8171058825,27433.6169823595,33010.1107907057,31009.92983776,21631.7808396487,35428.2577575134,43911.7708883459,22011.4508637819,35430.3967052002,11351.5313746434,24816.7964891755,24588.3033481359,23694.4376909858,35710.6034239604,33454.7280275254,26313.1746883701,14866.7695241572,44892.7054473897,23395.9723724674,21889.7011007764,10920.6058679466,26023.5113546932,38694.9768665546,33293.5925232187,32343.2585930358,2162.9551468005,25844.3760545045,32005.7087861417,22406.6146557894,31237.7821594626,38560.0167817118,33139.1313698789,42046.2129531633,46931.3886813773,26319.7671486363,46611.6226774428,21923.576930913,35097.7957267254,30214.5833383093,20203.6297493821,28773.1393746159,32595.1414857051,17214.0527118823,20568.5535005088,22332.9258210548,18108.127537877,54314.6961424487,15115.115649958,27587.1459974742,19875.4787880817,21348.6813531533,17287.797649713,23842.1139639022,23223.6906163528,21864.0111200923,35824.648390271,24972.7338402816,20905.3334626742,33117.803002781,15047.1924709216,40909.8885412823,26023.5113546932,33646.3011953518,7651.74509804532,27717.0339800814,36835.5436075022,29078.0586069708,25390.5844500265,19544.6874234666,16775.1955019655,28767.7990428972,24972.7338402816,27050.6637045388,20835.2629548696,31791.3105897974,33726.3159877277,33726.3159877277,24922.6463369321,20487.3383957211,31009.92983776,8350.5253945106,37030.9001244478,30021.9632497781,18653.8655326623,22994.4099316244,23694.4376909858,52661.8571713648,30744.9054361699
